"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-5446","29554","Pawłowice (Widawska)","","51.173416","17.116422","","","0","","","0","",""
"452-5450","18542","Tarczyński Arena (Królewiecka)","","51.143874","16.948326","","","0","","","0","",""
"452-5458","21126","Petrusewicza","","51.091949","17.03158","","","0","","","0","",""
"452-5460","21130","Petrusewicza","","51.091822","17.03285","","","0","","","0","",""
"452-5461","21160","Petrusewicza","","51.091672","17.032675","","","0","","","0","",""
"452-5465","11552","Racławicka","","51.077751","16.98343","","","0","","","0","",""
"452-5466","16724","Klecina (Stacja kolejowa)","","51.05816","16.987911","","","0","","","0","",""
"452-5487","110234","Arkady (Capitol)","","51.100939","17.028967","","","0","","","0","",""
"452-5489","61956009","Galowice - skrzy. Sportowa","","50.985628","17.003221","","","0","","","0","",""
"452-5514","18020","Kosmonautów","","51.140483","16.914415","","","0","","","0","",""
"452-5522","70161008","Biskupice Podg. DSC Poland/Top Run Poland","","51.02072","16.896168","","","0","","","0","",""
"452-5537","26126","Konduktorska","","51.067087","17.054427","","","0","","","0","",""
"452-5571","16704","Wałbrzyska","","51.063955","16.979528","","","0","","","0","",""
"452-5573","25306","Brochów (Stacja kolejowa)","","51.063605","17.083744","","","0","","","0","",""
"452-5579","23107","Osobowicka (Cmentarz)","","51.135456","17.004256","","","0","","","0","",""
"452-5580","29131","Kiełczowska (Lzn)","","51.14658","17.124732","","","0","","","0","",""
"452-5581","29132","Kiełczowska (Lzn)","","51.146776","17.120956","","","0","","","0","",""
"452-5584","25305","Brochów (Stacja kolejowa)","","51.063747","17.082496","","","0","","","0","",""
"452-5597","12523","Metalowców (Ośrodek sportu)","","51.129589","16.954958","","","0","","","0","",""
"452-5599","20359031","Psary - Wolności","","51.184186","17.028673","","","0","","","0","",""
"452-5604","23006","Osobowicka (Cmentarz Ii)","","51.13449","17.011227","","","0","","","0","",""
"452-5614","17312","Mińska (Rondo Rotm. Pileckiego)","","51.106082","16.9502","","","0","","","0","",""
"452-5616","17313","Mińska (Rondo Rotm. Pileckiego)","","51.107531","16.949575","","","0","","","0","",""
"452-5619","125003","Krakowska (Centrum Handlowe)","","51.089105","17.065985","","","0","","","0","",""
"452-5625","16717","Wałbrzyska","","51.06323","16.976763","","","0","","","0","",""
"452-5627","29112","Bierutowska (Wiadukt)","","51.158193","17.146547","","","0","","","0","",""
"452-5628","29111","Bierutowska (Wiadukt)","","51.158467","17.147685","","","0","","","0","",""
"452-5667","26101","Buforowa (Rondo)","","51.069049","17.053835","","","0","","","0","",""
"452-5678","11","Zajezdnia Gazowa","","51.076617","17.06942","","","0","","","0","",""
"452-5681","50395001","Iwiny - rondo","","51.045097","17.060869","","","0","","","0","",""
"452-5688","26138","Jagodno (P+R)","","51.05319","17.057056","","","0","","","0","",""
"452-5712","17729","Płużna","","51.1227","16.879753","","","0","","","0","",""
"452-5430","24135","Kowale","","51.127961","17.102534","","","0","","","0","",""
"452-5437","10223","Dworzec Główny (Mdk)","","51.100729","17.036071","","","0","","","0","",""
"452-5440","29532","Osiedle Sobieskiego","","51.159026","17.132433","","","0","","","0","",""
"452-5444","12531","Pilczyce","","51.136651","16.948022","","","0","","","0","",""
"452-5453","18402","Tarczyński Arena (Królewiecka)","","51.1435","16.95033","","","0","","","0","",""
"452-5454","25134","Księże Wielkie","","51.069833","17.097535","","","0","","","0","",""
"452-5475","12143","Wrocław Nowy Dwór (P+R)","","51.119919","16.952641","","","0","","","0","",""
"452-5479","12025","Wrocław Nowy Dwór (P+R)","","51.119092","16.952049","","","0","","","0","",""
"452-5480","12026","Wrocław Nowy Dwór (P+R)","","51.119836","16.952288","","","0","","","0","",""
"452-5499","25317","Kazachstańska","","51.062716","17.075867","","","0","","","0","",""
"452-5500","25318","Kazachstańska","","51.063276","17.074864","","","0","","","0","",""
"452-5501","23315","Lipska (Sanktuarium)","","51.151276","16.992921","","","0","","","0","",""
"452-5502","23316","Lipska (Sanktuarium)","","51.151513","16.992922","","","0","","","0","",""
"452-5509","31918009","Długołęka - Broniewskiego/Szkolna","","51.176499","17.1915","","","0","","","0","",""
"452-5541","121025","Krynicka","","51.079689","17.050503","","","0","","","0","",""
"452-5558","90336900","Wilkszyn (Pętla)","","51.191914","16.862564","","","0","","","0","",""
"452-5562","18712","Pracze Odrzańskie (Stacja kolejowa)","","51.171396","16.902493","","","0","","","0","",""
"452-5563","18711","Pracze Odrzańskie (Stacja kolejowa)","","51.17215","16.903391","","","0","","","0","",""
"452-5564","18710","Stabłowicka (Ośrodek Zdrowia)","","51.166833","16.898599","","","0","","","0","",""
"452-5566","18509","Kozia","","51.157689","16.927665","","","0","","","0","",""
"452-5569","26318","Rondo Św. Ojca Pio","","51.059498","17.006223","","","0","","","0","",""
"452-5570","26317","Rondo Św. Ojca Pio","","51.059689","17.005659","","","0","","","0","",""
"452-5574","20321","Dworzec Główny (Dworcowa)","","51.101064","17.04038","","","0","","","0","",""
"452-5575","20334","Dworzec Główny (Dworcowa)","","51.101149","17.040017","","","0","","","0","",""
"452-5576","125004","Krakowska (Centrum Handlowe)","","51.090034","17.064833","","","0","","","0","",""
"452-5601","23008","Osobowicka (Cmentarz)","","51.135072","17.005743","","","0","","","0","",""
"452-5602","23007","Osobowicka (Cmentarz)","","51.135173","17.005634","","","0","","","0","",""
"452-5607","25004","Krakowska (Centrum Handlowe)","","51.090159","17.064627","","","0","","","0","",""
"452-5612","10008","Świdnicka (Dom Europy)","","51.106812","17.033413","","","0","","","0","",""
"452-5617","21136","Bardzka (Cmentarz)","","51.073061","17.053178","","","0","","","0","",""
"452-5621","12151","Muchobór Mały (Stacja kolejowa)","","51.112579","16.970604","","","0","","","0","",""
"452-5622","12604","Pilczycka (Anima)","","51.135096","16.969134","","","0","","","0","",""
"452-5623","12603","Pilczycka (Anima)","","51.135155","16.969244","","","0","","","0","",""
"452-5626","16705","Wałbrzyska","","51.064896","16.976132","","","0","","","0","",""
"452-5629","425900","Wojnów (Pętla)","","51.095901","17.165968","","","0","","","0","",""
"452-5637","11339","Dworzec Główny (Stawowa)","","51.099372","17.033382","","","0","","","0","",""
"452-5673","26124","Buforowa (Rondo)","","51.069332","17.053644","","","0","","","0","",""
"452-5700","26120","Lutosławskiego","","51.062754","17.054682","","","0","","","0","",""
"452-5714","17732","Płużna","","51.122669","16.87983","","","0","","","0","",""
"452-5720","24142","Kromera","","51.132009","17.065778","","","0","","","0","",""
"452-5721","41535003","Nadolice Małe - skrzy. Wrocławska/Zielona","","51.087239","17.22098","","","0","","","0","",""
"452-5722","41535004","Nadolice Małe - skrzy. Wrocławska/Zielona","","51.087455","17.219789","","","0","","","0","",""
"452-5723","40000001","Chrząstawa Wielka - pętla","","51.101365","17.233415","","","0","","","0","",""
"452-5741","25009","Karwińska (Dawna Pralnia)","","51.081944","17.07696","","","0","","","0","",""
"452-5742","25010","Karwińska (Dawna Pralnia)","","51.082046","17.076983","","","0","","","0","",""
"452-5744","18551","Tarczyński Arena (Aleja Śląska)","","51.142988","16.941882","","","0","","","0","",""
"452-5757","44702","Marca Polo","","51.1111","17.116763","","","0","","","0","",""
"452-5758","44701","Marca Polo","","51.111183","17.11665","","","0","","","0","",""
"452-563","24518","Bacciarellego","","51.105439","17.111652","","","0","","","0","",""
"452-576","24315","Sępolno","","51.113645","17.103334","","","0","","","0","",""
"452-579","24723","Miłoszycka","","51.116942","17.126248","","","0","","","0","",""
"452-582","24712","Zagrodnicza","","51.10673","17.143235","","","0","","","0","",""
"452-584","24719","Kmieca","","51.104641","17.146667","","","0","","","0","",""
"452-595","24726","Ceglana","","51.121089","17.120842","","","0","","","0","",""
"452-604","24131","Kwidzyńska","","51.132261","17.079459","","","0","","","0","",""
"452-608","24304","Śniadeckich","","51.12057","17.07731","","","0","","","0","",""
"452-611","24104","Grudziądzka","","51.13788","17.073635","","","0","","","0","",""
"452-612","24106","Brücknera","","51.139515","17.081079","","","0","","","0","",""
"452-623","23703","Kasprowicza","","51.137441","17.052907","","","0","","","0","",""
"452-641","20717","Trzebnicka","","51.128695","17.036844","","","0","","","0","",""
"452-646","23123","Kamieńskiego","","51.139346","17.033147","","","0","","","0","",""
"452-648","23116","Bezpieczna","","51.141239","17.025075","","","0","","","0","",""
"452-650","23114","Różanka","","51.139399","17.021116","","","0","","","0","",""
"452-656","110604","PL. Staszica","","51.122462","17.030261","","","0","","","0","",""
"452-664","23303","Jarocińska","","51.142308","16.990214","","","0","","","0","",""
"452-675","23507","Kominiarska","","51.16918","16.997198","","","0","","","0","",""
"452-680","23513","Zajączkowska","","51.193305","16.978142","","","0","","","0","",""
"452-687","23525","Lekarska","","51.161269","17.027713","","","0","","","0","",""
"452-697","23163","Jutrosińska","","51.146362","17.041883","","","0","","","0","",""
"452-700","23555","Ługowa","","51.159205","17.044681","","","0","","","0","",""
"452-708","24107","C.H. Korona","","51.141783","17.093283","","","0","","","0","",""
"452-713","29539","Kopańskiego","","51.154533","17.118967","","","0","","","0","",""
"452-716","29534","Azaliowa","","51.164171","17.111936","","","0","","","0","",""
"452-726","29506","Przedwiośnie (Stacja kolejowa)","","51.159664","17.121506","","","0","","","0","",""
"452-727","29508","Zakrzów","","51.16187","17.124418","","","0","","","0","",""
"452-749","31912004","Dąbrowica","","51.217641","17.216336","","","0","","","0","",""
"452-760","29316","Żmudzka","","51.144008","17.140981","","","0","","","0","",""
"452-765","29301","Palacha","","51.140499","17.126319","","","0","","","0","",""
"452-767","29306","Mroźna","","51.13486","17.138432","","","0","","","0","",""
"452-775","31917011","Kiełczów - osiedle","","51.132452","17.171745","","","0","","","0","",""
"452-779","23704","Kasprowicza","","51.137865","17.053671","","","0","","","0","",""
"452-783","11538","Gajowicka","","51.088635","17.006646","","","0","","","0","",""
"452-785","12519","Kuźniki (Stacja kolejowa)","","51.126215","16.955087","","","0","","","0","",""
"452-790","17506","Przybyły","","51.10887","16.918767","","","0","","","0","",""
"452-801","18512","Jędrzejowska","","51.158504","16.915633","","","0","","","0","",""
"452-803","24322","Sępolno","","51.113944","17.103699","","","0","","","0","",""
"452-815","110655","Pomorska","","51.117895","17.030893","","","0","","","0","",""
"452-823","120624","Na Szańcach","","51.119386","17.042059","","","0","","","0","",""
"452-828","120669","Wyszyńskiego","","51.122324","17.051963","","","0","","","0","",""
"452-832","120854","Piastowska","","51.115365","17.060968","","","0","","","0","",""
"452-840","110023","Hala Targowa","","51.11277","17.039736","","","0","","","0","",""
"452-849","110250","Renoma","","51.104286","17.030093","","","0","","","0","",""
"452-855","121007","Gajowa","","51.091727","17.040105","","","0","","","0","",""
"452-858","125008","Park Wschodni","","51.085194","17.072127","","","0","","","0","",""
"452-863","116408","Sąsiedzka","","51.066727","16.994493","","","0","","","0","",""
"452-870","110255","pl. Orląt Lwowskich","","51.10778","17.022131","","","0","","","0","",""
"452-871","24321","Sępolno","","51.113871","17.103995","","","0","","","0","",""
"452-873","120803","Górnickiego","","51.11625","17.05502","","","0","","","0","",""
"452-875","120813","Reja","","51.112804","17.05561","","","0","","","0","",""
"452-889","24524","Chełmońskiego","","51.10376","17.09087","","","0","","","0","",""
"452-891","12506","Pilczyce","","51.136325","16.949893","","","0","","","0","",""
"452-911","18331","Ratyń - skrzyżowanie","","51.129979","16.846671","","","0","","","0","",""
"452-913","18321","Ratyń - skrzyżowanie","","51.129401","16.848392","","","0","","","0","",""
"452-918","12540","Szybowcowa","","51.130118","16.966021","","","0","","","0","",""
"452-921","11540","Gajowicka","","51.087655","17.006797","","","0","","","0","",""
"452-923","11373","Wiśniowa","","51.083237","17.024032","","","0","","","0","",""
"452-925","11369","Sanocka","","51.093263","17.030079","","","0","","","0","",""
"452-934","24125","Kowale (Stacja kolejowa)","","51.133937","17.102212","","","0","","","0","",""
"452-939","24722","Mikołowska","","51.111169","17.136784","","","0","","","0","",""
"452-943","10379","Grabiszyńska","","51.102255","17.012339","","","0","","","0","",""
"452-988","24128","Kowalska","","51.129658","17.113123","","","0","","","0","",""
"452-992","18346","Żar","","51.149699","16.834537","","","0","","","0","",""
"452-999","125005","Armii Krajowej","","51.086705","17.06947","","","0","","","0","",""
"452-1000","11312","Krzyki","","51.074385","17.0067","","","0","","","0","",""
"452-1011","120206","Na Niskich Łąkach","","51.096268","17.056549","","","0","","","0","",""
"452-1026","11322","Epi","","51.098185","17.030473","","","0","","","0","",""
"452-1034","24727","Volvo","","51.120192","17.114745","","","0","","","0","",""
"452-1038","18704","Wełniana","","51.160841","16.905229","","","0","","","0","",""
"452-1040","11720","Grabiszyńska (Cmentarz)","","51.089622","16.976662","","","0","","","0","",""
"452-1044","12508","Bajana","","51.130483","16.966959","","","0","","","0","",""
"452-1065","21175","Wiśniowa","","51.083549","17.026416","","","0","","","0","",""
"452-1113","26335","Świt","","51.060474","17.025595","","","0","","","0","",""
"452-1125","18706","Główna","","51.16317","16.896675","","","0","","","0","",""
"452-1128","18735","Marszowicka","","51.163013","16.878357","","","0","","","0","",""
"452-1129","18353","Brzezińska","","51.149651","16.866717","","","0","","","0","",""
"452-1140","12714","Wiślańska","","51.136388","16.978907","","","0","","","0","",""
"452-1142","112206","Kwiska","","51.125275","16.983514","","","0","","","0","",""
"452-1172","21370007","Szymanów - skrzyż.","","51.188407","17.030652","","","0","","","0","",""
"452-1173","23162","Mochnackiego","","51.142288","17.036752","","","0","","","0","",""
"452-1174","12156","Szkocka","","51.110142","16.968841","","","0","","","0","",""
"452-1178","20903","Ogród Botaniczny","","51.117157","17.051472","","","0","","","0","",""
"452-1184","23715","Czajkowskiego","","51.139164","17.065107","","","0","","","0","",""
"452-1198","31341008","Szczodre - Szkoła","","51.198001","17.1892","","","0","","","0","",""
"452-1213","24710","Niedziałkowskiego","","51.109811","17.137981","","","0","","","0","",""
"452-1215","26302","Przystankowa","","51.071525","17.032576","","","0","","","0","",""
"452-1230","29312","Poleska","","51.14653","17.129051","","","0","","","0","",""
"452-1237","24317","Stadion Olimpijski","","51.116825","17.090075","","","0","","","0","",""
"452-1250","18110","Wschowska","","51.144863","16.881847","","","0","","","0","",""
"452-1260","16523","Przyjaźni","","51.069735","17.004009","","","0","","","0","",""
"452-1264","17117","Marchewkowa","","51.066438","16.97413","","","0","","","0","",""
"452-1275","24520","Monte Cassino","","51.105696","17.10505","","","0","","","0","",""
"452-1283","16520","Radio i Telewizja","","51.071881","17.006321","","","0","","","0","",""
"452-1313","120627","Nowowiejska","","51.124192","17.045018","","","0","","","0","",""
"452-1314","120631","Daszyńskiego","","51.126318","17.047757","","","0","","","0","",""
"452-1332","16706","Marcepanowa","","51.062365","16.976393","","","0","","","0","",""
"452-1339","18533","Brodzka","","51.157575","16.924064","","","0","","","0","",""
"452-1344","11232","Uniwersytet Ekonomiczny","","51.089132","17.028464","","","0","","","0","",""
"452-1351","25005","Armii Krajowej","","51.086705","17.06947","","","0","","","0","",""
"452-1353","12406","Bajana","","51.130607","16.967249","","","0","","","0","",""
"452-1355","23010","Bałtycka","","51.137784","17.030174","","","0","","","0","",""
"452-1360","24014","Bociania","","51.129872","17.097881","","","0","","","0","",""
"452-1363","23014","Broniewskiego","","51.135302","17.036335","","","0","","","0","",""
"452-1367","20825","Bujwida","","51.113363","17.066906","","","0","","","0","",""
"452-1376","11610","Grabiszyńska (Cmentarz)","","51.090585","16.976975","","","0","","","0","",""
"452-1380","20631","Daszyńskiego","","51.12633","17.047662","","","0","","","0","",""
"452-1387","10411","Dolmed","","51.114139","17.002353","","","0","","","0","",""
"452-1396","20609","Dworzec Nadodrze","","51.124229","17.035009","","","0","","","0","",""
"452-1407","11660","Fat","","51.094073","16.980328","","","0","","","0","",""
"452-1417","10022","Galeria Dominikańska","","51.108404","17.038579","","","0","","","0","",""
"452-1427","20803","Górnickiego","","51.116253","17.05492","","","0","","","0","",""
"452-1429","10246","Grabiszyńska","","51.102099","17.012441","","","0","","","0","",""
"452-1435","11654","Grabiszynek","","51.090669","16.988933","","","0","","","0","",""
"452-1437","24402","Hala Stulecia","","51.107088","17.073465","","","0","","","0","",""
"452-1447","11211","Jastrzębia","","51.084221","17.010492","","","0","","","0","",""
"452-1449","11235","Jaworowa","","51.081513","17.02259","","","0","","","0","",""
"452-1457","21005","Joannitów","","51.093377","17.036118","","","0","","","0","",""
"452-1459","10011","Oławska","","51.108635","17.033987","","","0","","","0","",""
"452-1460","21011","Kamienna","","51.084913","17.048403","","","0","","","0","",""
"452-1470","20812","Katedra","","51.113317","17.050035","","","0","","","0","",""
"452-1477","24008","Kętrzyńska","","51.130965","17.074061","","","0","","","0","",""
"452-1479","10605","Kleczkowska","","51.126729","17.027906","","","0","","","0","",""
"452-1487","20262","Komuny Paryskiej","","51.102255","17.046622","","","0","","","0","",""
"452-1490","20263","Kościuszki","","51.100198","17.045288","","","0","","","0","",""
"452-1495","24003","Kromera","","51.131662","17.065226","","","0","","","0","",""
"452-1498","25014","Księże Małe","","51.077278","17.084006","","","0","","","0","",""
"452-1501","12206","Kwiska","","51.125275","16.983428","","","0","","","0","",""
"452-1505","20822","most Grunwaldzki","","51.110212","17.055385","","","0","","","0","",""
"452-1514","11454","Mielecka","","51.089519","17.000603","","","0","","","0","",""
"452-1523","20624","Na Szańcach","","51.1194","17.042018","","","0","","","0","",""
"452-1526","12201","Niedźwiedzia","","51.121483","16.993418","","","0","","","0","",""
"452-1534","10054","Opera","","51.105516","17.032064","","","0","","","0","",""
"452-1543","10243","pl. Legionów","","51.104831","17.02258","","","0","","","0","",""
"452-1548","20202","pl. Wróblewskiego","","51.105263","17.048087","","","0","","","0","",""
"452-1556","25007","Park Wschodni","","51.084886","17.072194","","","0","","","0","",""
"452-1559","12404","Park Zachodni","","51.129405","16.971425","","","0","","","0","",""
"452-1565","10250","Renoma","","51.10429","17.029998","","","0","","","0","",""
"452-1568","20853","Piastowska","","51.116208","17.060907","","","0","","","0","",""
"452-1569","20806","Piastowska","","51.115816","17.061492","","","0","","","0","",""
"452-1577","12407","Metalowców","","51.132774","16.95745","","","0","","","0","",""
"452-1583","10603","PL. Staszica","","51.121945","17.030714","","","0","","","0","",""
"452-1587","20682","PL. Staszica","","51.12288","17.030548","","","0","","","0","",""
"452-1599","21009","Prudnicka","","51.089203","17.045051","","","0","","","0","",""
"452-1601","20851","Prusa","","51.119844","17.056368","","","0","","","0","",""
"452-1603","16404","Przyjaźni","","51.068502","17.003547","","","0","","","0","",""
"452-1609","20813","Reja","","51.112786","17.055565","","","0","","","0","",""
"452-1618","11035","Sanocka","","51.093282","17.030233","","","0","","","0","",""
"452-1626","24414","Spółdzielcza","","51.102206","17.102322","","","0","","","0","",""
"452-1633","11208","Sztabowa","","51.088198","17.014185","","","0","","","0","",""
"452-1637","10002","Świdnicka","","51.107381","17.031895","","","0","","","0","",""
"452-1642","16402","Radio i Telewizja","","51.071734","17.005955","","","0","","","0","",""
"452-1648","20617","Trzebnicka","","51.128134","17.036664","","","0","","","0","",""
"452-1650","25002","Krakowska","","51.093109","17.060609","","","0","","","0","",""
"452-1661","11234","Wiśniowa","","51.08352","17.02467","","","0","","","0","",""
"452-1664","18010","Wschowska","","51.144781","16.881725","","","0","","","0","",""
"452-1682","21007","Gajowa","","51.091781","17.039986","","","0","","","0","",""
"452-1710","20801","Ogród Botaniczny","","51.116595","17.052064","","","0","","","0","",""
"452-1712","18728","Łososiowicka","","51.175759","16.881174","","","0","","","0","",""
"452-1715","16715","Słoneczna","","51.058827","16.97378","","","0","","","0","",""
"452-1754","18731","Małomicka","","51.166698","16.887561","","","0","","","0","",""
"452-1759","12905","Kuźniki","","51.123897","16.950862","","","0","","","0","",""
"452-1764","12510","Rękodzielnicza","","51.136236","16.960339","","","0","","","0","",""
"452-1766","21137","Morwowa","","51.076546","17.05317","","","0","","","0","",""
"452-1773","23024","Kamieńskiego","","51.139551","17.031565","","","0","","","0","",""
"452-1782","120615","Dworzec Nadodrze","","51.124747","17.034894","","","0","","","0","",""
"452-1819","24102","Kromera","","51.131647","17.06263","","","0","","","0","",""
"452-1826","41926006","Gajków - kościół","","51.058275","17.186652","","","0","","","0","",""
"452-1868","20615","Dworzec Nadodrze","","51.124749","17.034976","","","0","","","0","",""
"452-1876","26327","Ożynowa","","51.064397","17.009456","","","0","","","0","",""
"452-1897","24002","Kromera","","51.131761","17.065146","","","0","","","0","",""
"452-1911","18376","Hartmana","","51.160383","16.877465","","","0","","","0","",""
"452-1933","61955005","Komorowice","","51.015447","17.000865","","","0","","","0","",""
"452-1967","17102","Solskiego","","51.08179","16.96867","","","0","","","0","",""
"452-2011","11367","Park Południowy","","51.072438","17.01091","","","0","","","0","",""
"452-2028","20906","pl. Bema","","51.117513","17.041042","","","0","","","0","",""
"452-2029","120621","pl. Bema","","51.117509","17.042198","","","0","","","0","",""
"452-2031","20621","pl. Bema","","51.117503","17.042117","","","0","","","0","",""
"452-2035","26301","Przystankowa","","51.07001","17.032184","","","0","","","0","",""
"452-2049","121026","Morwowa","","51.077252","17.051707","","","0","","","0","",""
"452-2056","23535","Widawa","","51.175292","17.021757","","","0","","","0","",""
"452-2106","31453026","Pruszowice - las","","51.183398","17.1449","","","0","","","0","",""
"452-2113","31922005","Kiełczówek - pętla","","51.118862","17.188211","","","0","","","0","",""
"452-2117","24138","Kowalska I","","51.126553","17.115379","","","0","","","0","",""
"452-2122","21024","Krynicka","","51.079539","17.050743","","","0","","","0","",""
"452-2123","18335","Krajobrazowa","","51.12898","16.839644","","","0","","","0","",""
"452-2172","23155","Obornicka (Obwodnica)","","51.157949","17.009993","","","0","","","0","",""
"452-2178","89537","Starodębowa","","51.167383","17.105932","","","0","","","0","",""
"452-2180","92052016","Brzezina - Osiedle","","51.192666","16.833423","","","0","","","0","",""
"452-2190","23536","Grawerska","","51.176601","17.0182","","","0","","","0","",""
"452-2246","31917007","Wilczyce - Dębowa","","51.130078","17.1613","","","0","","","0","",""
"452-2261","12157","ROD Oświata","","51.100979","16.972798","","","0","","","0","",""
"452-2268","11333","Komandorska","","51.09216","17.024516","","","0","","","0","",""
"452-2275","29511","Zakrzowska","","51.150606","17.115536","","","0","","","0","",""
"452-2290","21117","ROD Bajki","","51.082528","17.03437","","","0","","","0","",""
"452-2301","26112","ROD Zgoda","","51.066284","17.059287","","","0","","","0","",""
"452-2304","29502","Zakrzowska","","51.151652","17.115641","","","0","","","0","",""
"452-2479","12717","Kozanów","","51.13782","16.967953","","","0","","","0","",""
"452-2516","17512","Rdestowa","","51.110937","16.890769","","","0","","","0","",""
"452-2531","10531","pl. Orląt Lwowskich","","51.107674","17.021002","","","0","","","0","",""
"452-2535","25312","Arabska","","51.051113","17.092426","","","0","","","0","",""
"452-2538","25320","Ziemniaczana","","51.05405","17.092304","","","0","","","0","",""
"452-2548","24214","Sępolno","","51.114285","17.103894","","","0","","","0","",""
"452-2579","12544","Bystrzycka","","51.124009","16.959002","","","0","","","0","",""
"452-2583","10025","Hala Targowa","","51.113479","17.038844","","","0","","","0","",""
"452-2695","29320","Inflancka","","51.142358","17.130415","","","0","","","0","",""
"452-2711","29322","Szewczenki","","51.141766","17.123352","","","0","","","0","",""
"452-2726","10405","pl. Strzegomski (Muzeum Współczesne)","","51.113148","17.006963","","","0","","","0","",""
"452-2733","11378","Pułtuska","","51.074558","17.016444","","","0","","","0","",""
"452-2735","11239","Pułtuska","","51.074302","17.015905","","","0","","","0","",""
"452-2739","716718","Auchan","","51.052065","16.974054","","","0","","","0","",""
"452-2741","10051","Park Staromiejski","","51.105125","17.036898","","","0","","","0","",""
"452-2776","17516","Graniczna (Strachowicka)","","51.110801","16.898576","","","0","","","0","",""
"452-2785","23202","most Milenijny","","51.135916","16.998443","","","0","","","0","",""
"452-2816","10366","Arkady (Capitol)","","51.102039","17.029837","","","0","","","0","",""
"452-2818","10234","Arkady (Capitol)","","51.100939","17.028967","","","0","","","0","",""
"452-2828","29104","Psie Pole","","51.145832","17.111435","","","0","","","0","",""
"452-2870","23309","Rędzin","","51.16615","16.966736","","","0","","","0","",""
"452-2882","20313","pl. Wróblewskiego","","51.106049","17.046381","","","0","","","0","",""
"452-2894","12610","Kozanów (Dokerska)","","51.141126","16.964013","","","0","","","0","",""
"452-2919","21159","Złotostocka","","51.077146","17.060303","","","0","","","0","",""
"452-2998","18116","Fieldorfa (Szpital)","","51.144146","16.906701","","","0","","","0","",""
"452-3007","18015","Kosmonautów (Szpital)","","51.141851","16.905869","","","0","","","0","",""
"452-3017","31480003","Stępin","","51.208483","17.280888","","","0","","","0","",""
"452-3019","25121","Sosnowiecka","","51.07046","17.091543","","","0","","","0","",""
"452-3024","31920013","Pietrzykowice","","51.123334","17.232317","","","0","","","0","",""
"452-3027","31920012","Śliwice","","51.129098","17.2131","","","0","","","0","",""
"452-3045","29553","Przebiśniegowa","","51.172995","17.113544","","","0","","","0","",""
"452-3053","17315","Trawowa","","51.097059","16.950511","","","0","","","0","",""
"452-3070","23313","Witkowska","","51.147697","16.988524","","","0","","","0","",""
"452-3073","26329","Husarska","","51.060129","17.002098","","","0","","","0","",""
"452-3099","10016","Zamkowa","","51.107885","17.029711","","","0","","","0","",""
"452-3111","17317","Zagony","","51.100879","16.942242","","","0","","","0","",""
"452-3123","23522","Poświętne","","51.150667","17.028956","","","0","","","0","",""
"452-3126","23021","Poświętne","","51.150288","17.028707","","","0","","","0","",""
"452-3129","23515","Świniary","","51.196642","16.975151","","","0","","","0","",""
"452-3131","12738","Kozanów","","51.137388","16.968837","","","0","","","0","",""
"452-3146","10500","PL. Jana Pawła Ii","","51.112705","17.020618","","","0","","","0","",""
"452-3185","87511","Strachowice General Aviation","","51.105011","16.899064","","","0","","","0","",""
"452-3207","21370008","Psary - Parkowa","","51.182578","17.040193","","","0","","","0","",""
"452-3215","23019","Wołowska","","51.147369","17.030271","","","0","","","0","",""
"452-3222","18147","Małopolska (Ośrodek dla niewidomych)","","51.137876","16.897716","","","0","","","0","",""
"452-3239","24120","Kowale","","51.128959","17.101655","","","0","","","0","",""
"452-3246","29544","Odrodzenia Polski","","51.164072","17.125839","","","0","","","0","",""
"452-3255","17128","Tyniecka (pętla)","","51.075962","16.952894","","","0","","","0","",""
"452-3272","50000062","Trestno (pętla)","","51.075771","17.145363","","","0","","","0","",""
"452-3291","50000053","Starodworska","","51.07381","17.108553","","","0","","","0","",""
"452-3383","10241","Narodowe Forum Muzyki","","51.107899","17.026294","","","0","","","0","",""
"452-3385","110241","Narodowe Forum Muzyki","","51.107899","17.026294","","","0","","","0","",""
"452-3386","17722","Jarnołtowska (Samotworska)","","51.120084","16.850248","","","0","","","0","",""
"452-3414","11354","Sudecka","","51.085665","17.016609","","","0","","","0","",""
"452-3420","29130","Psie Pole (Rondo Lotników Polskich)","","51.147093","17.116667","","","0","","","0","",""
"452-3453","11523","Krucza (Mielecka)","","51.093412","17.003765","","","0","","","0","",""
"452-3462","24324","Godebskiego (AWF Wrocław)","","51.113789","17.096481","","","0","","","0","",""
"452-3471","90336012","Wilkszyn - Miłoszyn","","51.184324","16.871079","","","0","","","0","",""
"452-3481","90336005","Pisarzowice - Odrzańska","","51.205052","16.852491","","","0","","","0","",""
"452-3484","90336007","Pisarzowice - Graniczna","","51.197242","16.854822","","","0","","","0","",""
"452-3488","11548","Rymarska","","51.079544","16.992843","","","0","","","0","",""
"452-3512","20362","Dworzec Główny","","51.099188","17.034334","","","0","","","0","",""
"452-3519","20364","Dworzec Główny","","51.099224","17.034104","","","0","","","0","",""
"452-3524","20267","Dworzec Główny","","51.099646","17.037263","","","0","","","0","",""
"452-3526","120268","Dworzec Główny","","51.099602","17.0354","","","0","","","0","",""
"452-3539","23565","Tymiankowa","","51.175695","16.993764","","","0","","","0","",""
